,region,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,isСomplete,house_material,balcony,passenger_elevator,is_apartments,is_auction,locate,is_metro,m_minute,m_type
74,msk,167000000,145.0,20.0,110.0,3,4,6,1,monolithBrick,0,2,0,1,Евро,1,10,walk
75,msk,16150400,39.2,7.840000000000001,19.6,2,8,34,0,monolith,0,3,0,0,Евро,1,10,walk
76,msk,167000000,143.7,20.0,92.0,3,4,6,0,monolithBrick,0,1,0,1,Евро,1,10,walk
77,msk,42945207,47.49,3.0,25.0,2,31,33,0,monolith,0,3,1,0,Евро,1,10,walk
78,msk,182000000,184.6,16.0,92.3,3,2,8,0,monolith,0,0,0,1,Евро,1,10,walk
79,msk,34068000,66.8,15.3,30.0,2,10,21,1,monolith,0,1,0,0,Евро,1,10,walk
80,msk,167000000,143.7,15.0,70.2,3,4,6,1,monolithBrick,0,1,0,1,Евро,1,10,walk
81,msk,30956162,61.18,20.9,30.59,2,24,54,0,monolith,0,1,0,0,Евро,1,10,walk
82,msk,135000000,118.71,18.0,70.2,3,3,11,0,monolithBrick,0,0,0,1,Евро,1,10,walk
83,msk,22671988,47.4,9.48,23.7,2,5,22,0,monolith,0,2,0,0,Евро,1,10,walk
84,msk,179300000,163.0,32.6,81.5,4,15,21,1,monolith,0,0,0,1,Евро,1,10,walk
85,msk,28276398,78.7,26.2,26.4,2,3,18,0,monolithBrick,0,22,0,0,Евро,1,10,walk
86,msk,230000000,199.0,39.800000000000004,99.5,4,4,9,1,monolith,0,2,0,1,Евро,1,10,walk
87,msk,52968289,49.2,9.840000000000002,24.6,2,11,18,0,monolith,0,1,0,0,Евро,1,10,walk
88,msk,113000000,100.0,8.4,56.5,2,8,14,0,monolithBrick,0,0,0,1,Евро,1,10,walk
89,msk,33597290,63.3,7.2,37.9,2,3,13,0,monolith,0,0,1,0,Евро,1,10,walk
90,msk,160000000,153.0,14.0,102.0,4,6,7,1,brick,1,1,0,1,Евро,1,10,walk
92,msk,45800000,78.0,15.600000000000001,39.0,3,36,52,1,monolith,0,2,0,1,Евро,1,10,walk
93,msk,24847620,40.2,5.4,25.9,2,14,17,0,monolith,0,0,0,0,Евро,1,10,walk
94,msk,133260000,72.6,31.0,14.2,1,2,14,0,monolith,0,1,0,0,Евро,1,10,walk
95,msk,182681200,184.9,12.4,128.3,4,2,6,1,monolithBrick,0,2,1,1,Евро,1,10,walk
96,msk,29485060,60.1,13.1,29.0,2,4,10,0,monolithBrick,0,0,0,0,Евро,1,10,walk
97,msk,249000000,201.0,40.2,100.5,5,7,10,0,monolith,1,0,0,1,Евро,1,10,walk
98,msk,43061697,55.8,11.16,27.9,2,5,11,0,monolithBrick,0,2,0,0,Евро,1,10,walk
99,msk,189000000,128.0,16.2,64.0,3,3,6,1,monolithBrick,0,1,0,1,Евро,1,10,walk
100,msk,102207781,86.8,17.36,65.7,3,10,34,1,monolith,0,1,1,0,Евро,1,10,walk
101,msk,70678874,66.5,8.5,33.25,2,2,13,0,monolith,0,0,0,0,Евро,1,10,walk
102,msk,103000000,99.71,12.3,44.2,2,9,14,0,monolithBrick,0,0,0,1,Евро,1,10,walk
103,msk,24280200,47.0,6.0,25.5,2,2,11,0,monolithBrick,0,0,0,0,Евро,1,10,walk
104,msk,36635670,41.49,8.298,20.745,2,2,14,0,monolith,0,0,1,0,Евро,1,10,walk
105,msk,175000000,136.5,27.3,68.25,4,14,15,1,monolith,3,0,0,1,Евро,1,10,walk
106,msk,35964753,109.7,21.94,82.3,2,37,58,1,monolith,0,0,0,0,Евро,1,10,walk
107,msk,189000000,128.0,45.0,64.0,3,3,6,1,monolithBrick,0,1,0,1,Евро,1,10,walk
108,msk,98763758,122.7,24.540000000000003,61.35,2,3,13,1,monolithBrick,0,1,1,0,Евро,1,10,walk
109,msk,460000000,550.9,110.5,85.8,5,6,7,0,monolithBrick,0,0,0,1,Евро,1,10,walk
110,msk,25412561,58.2,11.64,29.1,1,5,23,1,monolith,0,1,0,0,Евро,1,10,walk
111,msk,555943063,219.2,43.84,109.6,3,2,4,0,monolith,0,1,0,1,Евро,1,10,walk
112,msk,33352428,60.99,12.198,39.6,2,3,41,1,monolith,0,2,0,0,Евро,1,10,walk
113,msk,700000000,282.91,56.58200000000001,141.455,5,11,14,0,monolithBrick,0,0,0,1,Евро,1,10,walk
114,msk,37126080,85.94,21.9,32.1,2,2,12,0,monolith,0,0,0,0,Евро,1,10,walk
115,msk,16500000,39.8,18.0,12.7,1,11,27,1,monolith,0,2,0,1,Евро,1,10,walk
116,msk,43991860,71.8,14.36,35.9,2,8,17,0,monolith,0,1,1,0,Евро,1,10,walk
117,msk,17000000,38.8,16.0,17.8,1,3,14,1,monolith,1,4,0,1,Евро,1,10,walk
118,msk,43741396,82.36,22.0,32.9,2,3,13,0,monolithBrick,0,0,0,0,Евро,1,10,walk
119,msk,17500000,30.2,3.0,20.0,1,4,15,0,monolith,0,2,1,1,Евро,1,10,walk
120,msk,38352000,75.2,15.040000000000001,51.8,2,33,41,1,monolith,0,1,0,0,Евро,1,10,walk
121,msk,17990000,41.1,15.0,20.0,2,27,41,1,monolith,0,3,0,1,Евро,1,10,walk
122,msk,109104020,74.78,14.956000000000001,37.39,2,3,6,0,monolithBrick,0,1,1,0,Евро,1,10,walk
123,msk,19750000,42.8,18.2,13.1,1,9,20,0,monolith,0,3,0,1,Евро,1,10,walk
124,msk,29221938,58.48,11.696,29.24,2,2,57,1,monolith,0,1,0,0,Евро,1,10,walk
125,msk,25000000,39.8,14.9,12.0,1,7,11,1,monolithBrick,0,1,1,1,Евро,1,10,walk
126,msk,37180000,44.0,10.0,26.5,2,3,19,0,monolith,0,4,1,0,Евро,1,10,walk
127,msk,115000000,124.0,21.0,71.0,3,12,14,1,monolith,0,1,0,1,Евро,1,10,walk
128,msk,45318000,49.8,9.96,11.3,1,3,18,0,monolith,0,1,0,0,Евро,1,10,walk
129,msk,26900000,57.0,17.0,26.0,2,19,29,1,monolithBrick,0,3,0,1,Евро,1,10,walk
130,msk,155865600,131.2,57.9,65.6,2,2,7,0,monolith,0,1,0,0,Евро,1,10,walk
131,msk,55000000,74.4,15.0,50.0,3,5,12,1,brick,1,2,0,1,Евро,1,10,walk
132,msk,59323200,81.6,20.8,27.8,2,3,16,0,monolith,0,1,0,0,Евро,1,10,walk
133,msk,125000000,138.0,15.0,118.0,3,4,6,1,monolithBrick,0,2,0,1,Евро,1,10,walk
134,msk,26755920,64.8,21.2,25.6,2,2,29,0,monolith,0,0,0,0,Евро,1,10,walk
135,msk,385000000,144.0,28.0,67.0,3,4,6,1,monolithBrick,1,1,0,1,Евро,1,10,walk
136,msk,277800000,142.1,44.5,46.6,3,2,14,0,monolith,2,1,0,0,Евро,1,10,walk
137,msk,50000000,65.0,16.0,22.0,3,6,6,1,brick,1,1,0,1,Евро,1,10,walk
138,msk,42715100,76.41,15.282,38.205,2,2,11,1,monolith,0,1,0,0,Евро,1,10,walk
139,msk,28160000,59.52,11.904000000000002,29.76,2,2,21,1,monolith,0,1,0,0,Евро,1,10,walk
140,msk,99730000,114.8,20.0,89.8,3,15,19,0,monolithBrick,1,2,0,1,Евро,1,10,walk
141,msk,26942800,69.8,13.96,34.9,2,11,27,0,monolithBrick,0,2,0,0,Евро,1,10,walk
142,msk,31535521,75.8,15.16,37.9,2,14,15,1,monolithBrick,0,0,1,0,Евро,1,10,walk
143,msk,107000000,137.1,10.5,85.3,4,4,19,0,monolith,1,2,0,1,Евро,1,10,walk
144,msk,98201600,102.4,20.480000000000004,51.2,2,2,6,1,monolithBrick,0,1,1,0,Евро,1,10,walk
145,msk,31300000,47.0,9.0,32.0,2,13,21,0,monolithBrick,0,2,1,1,Евро,1,10,walk
146,msk,21968170,41.9,13.1,15.7,1,4,27,0,monolith,0,1,0,0,Евро,1,10,walk
147,msk,120000000,91.2,14.0,51.0,2,3,7,0,monolithBrick,0,2,1,1,Евро,1,10,walk
148,msk,78259545,65.9,24.9,18.8,1,5,21,1,monolith,0,0,0,0,Евро,1,10,walk
149,msk,79000000,95.0,24.0,37.0,2,4,18,1,monolithBrick,0,1,0,1,Евро,1,10,walk
150,msk,15471700,47.9,9.58,34.5,2,4,21,1,monolith,0,0,1,0,Евро,1,10,walk
151,msk,119700000,126.0,25.200000000000003,80.0,2,6,13,1,monolithBrick,0,1,1,1,Евро,1,10,walk
152,msk,28059588,58.6,11.72,29.3,2,3,28,0,monolith,0,0,0,0,Евро,1,10,walk
153,msk,75000000,72.8,10.0,52.0,3,17,21,1,monolithBrick,0,2,0,1,Евро,1,10,walk
154,msk,24335267,37.7,7.540000000000001,13.0,1,18,41,1,monolithBrick,0,0,0,0,Евро,1,10,walk
155,msk,95000000,123.0,18.0,78.0,3,1,3,0,monolith,0,1,0,1,Евро,1,10,walk
156,msk,26650820,56.29,18.9,23.3,2,17,21,1,monolithBrick,0,2,1,0,Евро,1,10,walk
157,msk,34000000,71.0,20.0,29.0,2,27,29,1,monolithBrick,0,3,0,1,Евро,1,10,walk
158,msk,24018796,40.3,14.6,14.9,2,9,15,1,monolith,0,0,0,0,Евро,1,10,walk
159,msk,253000000,230.0,18.0,120.6,6,17,17,0,monolith,1,2,0,1,Евро,1,10,walk
160,msk,40998479,64.3,12.86,32.15,2,2,37,0,monolith,0,2,0,0,Евро,1,10,walk
161,msk,88000000,70.0,19.0,40.0,2,6,10,0,monolithBrick,0,1,0,1,Евро,1,10,walk
162,msk,41675869,97.2,19.44,48.6,3,2,23,1,monolith,0,1,0,0,Евро,1,10,walk
163,msk,110000000,207.0,45.0,120.0,4,6,16,1,monolith,1,0,0,1,Евро,1,10,walk
164,msk,26270000,44.6,21.4,13.8,1,8,14,1,monolith,0,1,0,0,Евро,1,10,walk
165,msk,50869000,45.5,9.1,22.75,1,65,66,1,monolithBrick,0,0,1,0,Евро,1,10,walk
166,msk,50000000,66.5,15.0,40.0,2,2,7,0,brick,1,1,0,1,Евро,1,10,walk
167,msk,16099200,55.9,11.18,27.95,2,5,26,1,panel,0,0,0,0,Евро,1,10,walk
168,msk,290000000,330.0,13.9,51.3,4,5,8,0,monolithBrick,0,0,0,1,Евро,1,10,walk
169,msk,17031589,41.6,15.3,20.8,2,2,23,0,monolith,0,1,0,0,Евро,1,10,walk
171,msk,158480000,78.7,33.2,15.7,1,3,6,0,monolith,1,1,0,0,Евро,1,10,walk
172,msk,36700000,53.0,10.0,34.3,2,20,22,1,monolith,1,2,0,1,Евро,1,10,walk
173,msk,15453000,30.0,6.0,15.0,1,31,34,0,monolith,0,2,0,0,Евро,1,10,walk
174,msk,50000000,66.7,4.0,45.0,2,4,8,1,monolith,0,1,1,1,Евро,1,10,walk
175,msk,88184211,111.7,22.340000000000003,55.85,1,8,8,1,monolith,0,2,0,0,Евро,1,10,walk
176,msk,97704000,47.2,18.2,13.7,1,3,7,0,monolith,0,4,0,0,Евро,1,10,walk
177,msk,160000000,120.0,24.0,100.0,3,2,21,1,monolithBrick,0,2,0,1,Евро,1,10,walk
178,msk,12387200,39.2,4.8,25.9,2,3,26,0,monolith,0,7,0,0,Евро,1,10,walk
179,msk,31193000,55.89,15.4,24.1,2,9,13,0,monolith,0,1,0,0,Евро,1,10,walk
180,msk,29000000,40.0,8.0,24.0,1,21,26,0,monolithBrick,1,2,0,1,Евро,1,10,walk
181,msk,19018464,37.72,18.4,12.8,1,8,54,0,monolith,0,1,0,0,Евро,1,10,walk
182,msk,19475461,38.2,7.640000000000001,19.1,1,9,17,0,monolith,0,1,0,0,Евро,1,10,walk
183,msk,169000000,154.0,44.0,76.0,4,16,21,1,monolithBrick,0,2,0,1,Евро,1,10,walk
184,msk,97922000,82.4,16.48,26.5,3,13,18,0,monolith,0,1,0,0,Евро,1,10,walk
185,msk,37239999,76.65,15.330000000000002,30.1,2,2,21,1,monolith,0,0,1,0,Евро,1,10,walk
186,msk,110000000,92.0,8.0,59.0,2,5,6,1,monolith,0,2,1,1,Евро,1,10,walk
187,msk,34762596,46.68,17.3,12.0,1,9,26,0,monolith,0,2,1,0,Евро,1,10,walk
188,msk,190000000,210.0,45.0,140.0,4,45,68,1,monolithBrick,0,2,1,1,Евро,1,10,walk
189,msk,25685400,48.1,15.5,15.8,1,10,21,1,monolith,0,1,0,0,Евро,1,10,walk
190,msk,50000000,84.3,14.0,65.0,2,14,21,1,monolith,1,3,0,1,Евро,1,10,walk
191,msk,20713585,36.06,13.5,18.03,1,2,54,0,monolith,0,1,0,0,Евро,1,10,walk
192,msk,15969096,30.7,6.140000000000001,15.35,1,6,22,0,monolith,0,2,0,0,Евро,1,10,walk
193,msk,38450000,41.6,3.0,33.6,2,3,15,0,monolithBrick,0,2,0,1,Евро,1,10,walk
194,msk,23715078,38.59,7.718000000000001,24.4,1,4,41,1,monolith,0,2,0,0,Евро,1,10,walk
195,msk,102502064,112.0,22.400000000000002,56.0,3,12,20,0,monolithBrick,0,2,1,0,Евро,1,10,walk
196,msk,55000000,69.0,18.0,30.0,2,11,14,0,monolithBrick,0,2,0,1,Евро,1,10,walk
197,msk,24565233,60.61,12.122,30.305,2,2,44,1,monolith,0,0,0,0,Евро,1,10,walk
198,msk,135000000,183.2,20.4,46.9,3,5,5,0,monolith,0,1,0,1,Евро,0,0,NO
199,msk,13009600,37.6,4.8,24.2,2,13,26,0,monolith,0,7,0,0,Евро,1,10,walk
200,msk,43550000,71.0,13.0,53.0,3,22,46,0,monolith,0,0,0,1,Евро,1,10,walk
201,msk,20661010,44.7,14.6,16.4,1,2,16,0,monolithBrick,0,22,0,0,Евро,1,10,walk
202,msk,109000000,120.0,32.0,83.0,3,17,21,1,monolithBrick,0,2,0,1,Евро,1,10,walk
203,msk,29218520,64.7,23.0,23.9,3,2,33,0,monolith,0,2,0,0,Евро,1,10,walk
204,msk,36950000,71.7,8.8,42.0,3,12,32,0,monolithBrick,0,3,0,1,Евро,1,10,walk
205,msk,216819225,181.8,51.1,90.9,3,14,21,1,monolith,0,0,0,0,Евро,1,10,walk
206,msk,250000000,124.7,32.0,70.0,3,3,14,0,monolith,0,2,0,1,Евро,1,10,walk
207,msk,63577280,80.6,16.12,49.6,2,59,85,1,monolith,0,15,1,0,Евро,1,10,walk
208,msk,45800000,78.0,22.0,32.0,2,36,53,1,monolith,0,2,0,1,Евро,1,10,walk
209,msk,55200190,52.4,10.48,26.2,1,11,18,0,monolith,0,1,0,0,Евро,1,10,walk
210,msk,46100000,61.5,20.0,36.5,2,2,8,1,monolith,0,1,1,1,Евро,1,10,walk
211,msk,180790000,101.0,28.6,50.5,3,9,9,1,monolith,0,0,1,0,Евро,1,10,walk
212,msk,146000000,74.3,20.0,49.3,2,3,8,0,monolith,0,2,0,1,Евро,1,10,walk
213,msk,25801520,43.2,3.2,25.2,1,7,13,0,monolith,0,0,1,0,Евро,1,10,walk
214,msk,114990000,118.7,15.0,59.35,3,3,8,1,monolithBrick,0,0,0,1,Евро,1,10,walk
215,msk,39050875,79.4,15.880000000000003,34.2,3,9,27,1,monolithBrick,0,0,0,0,Евро,1,10,walk
216,msk,55000000,82.0,32.0,45.0,2,28,48,1,brick,0,0,0,1,Евро,1,10,walk
217,msk,69430000,99.7,9.5,44.8,3,2,21,0,monolith,0,1,0,0,Евро,1,10,walk
218,msk,12655020,40.6,7.3,24.4,2,2,30,0,monolithBrick,0,0,0,0,Евро,1,10,walk
219,msk,24674179,36.8,8.3,21.9,2,12,22,1,monolith,0,0,0,0,Евро,1,10,walk
220,msk,22191190,42.7,9.5,11.9,1,2,19,0,monolithBrick,0,0,0,0,Евро,1,10,walk
221,msk,23815750,43.9,8.78,21.95,1,14,25,1,panel,0,0,0,0,Евро,1,10,walk
222,msk,135000000,106.3,21.26,79.0,3,8,8,0,monolithBrick,0,0,0,1,Евро,1,10,walk
223,msk,49760000,91.8,26.2,40.9,3,7,14,1,monolith,0,1,0,0,Евро,1,10,walk
224,msk,181325199,180.0,11.4,70.0,3,2,15,0,monolith,0,2,0,1,Евро,1,10,walk
225,msk,89280000,99.2,19.840000000000003,49.6,3,72,78,1,monolith,0,0,1,0,Евро,1,10,walk
226,msk,396000000,252.0,20.0,146.0,4,3,7,0,monolithBrick,0,1,0,1,Евро,1,10,walk
227,msk,29621200,59.6,11.8,37.0,2,3,19,0,monolith,0,0,0,0,Евро,1,10,walk
228,msk,312120000,176.5,70.7,53.4,3,2,6,0,monolith,1,1,0,0,Евро,1,10,walk
229,msk,76000000,104.5,9.6,71.0,4,18,22,1,monolith,0,0,0,1,Евро,1,10,walk
230,msk,24360440,59.3,11.86,29.65,3,12,34,0,monolith,0,2,0,0,Евро,1,10,walk
231,msk,28000000,42.62,17.7,14.5,2,50,55,1,monolith,0,0,0,1,Евро,1,10,walk
232,msk,22900150,45.5,19.5,14.0,1,3,10,0,monolithBrick,0,0,0,0,Евро,1,10,walk
233,msk,290120319,154.2,9.0,97.0,3,3,7,0,monolithBrick,1,1,0,1,Евро,1,10,walk
234,msk,39874600,48.3,7.8,24.15,2,25,41,1,monolith,0,0,0,0,Евро,1,10,walk
235,msk,75000000,57.0,24.0,18.0,1,4,8,1,monolithBrick,0,0,0,1,Евро,1,10,walk
236,msk,29201550,30.45,6.09,15.225,1,2,14,0,monolith,0,0,1,0,Евро,1,10,walk
237,msk,19385450,57.1,12.3,28.4,2,2,27,1,monolith,0,3,0,0,Евро,1,10,walk
238,msk,28000000,42.47,19.8,13.8,2,50,55,1,monolith,0,0,0,1,Евро,1,10,walk
239,msk,33326832,78.1,10.7,42.0,2,28,32,1,monolith,0,2,0,0,Евро,1,10,walk
240,msk,51800000,80.11,28.6,31.2,3,50,55,1,monolith,0,0,0,1,Евро,1,10,walk
241,msk,19676800,47.3,15.3,17.4,2,16,28,0,monolith,0,1,0,0,Евро,0,0,NO
242,msk,130000000,97.9,21.0,49.0,2,10,12,0,monolithBrick,0,0,0,1,Евро,1,10,walk
243,msk,209038500,135.3,27.060000000000002,67.65,3,2,4,1,monolith,0,1,0,0,Евро,0,0,NO
244,msk,41500000,63.6,21.0,26.0,3,50,55,1,monolith,0,0,0,1,Евро,1,10,walk
245,msk,122684211,129.5,25.900000000000002,64.75,3,5,8,1,monolith,0,2,0,0,Евро,1,10,walk
246,msk,42000000,65.21,29.2,18.1,2,50,55,1,monolith,0,0,0,1,Евро,1,10,walk
247,msk,241110000,126.9,14.2,70.6,3,3,7,0,monolith,0,4,0,0,Евро,1,10,walk
248,msk,296485000,137.9,15.0,68.95,3,2,4,1,monolithBrick,0,1,1,1,Евро,1,10,walk
249,msk,32610600,48.6,9.72,24.3,1,12,13,1,monolithBrick,0,1,1,0,Евро,1,10,walk
250,msk,147000000,165.0,34.3,82.5,5,36,39,1,monolith,0,1,0,1,Евро,1,10,walk
251,msk,146300000,133.6,26.72,66.8,3,4,5,1,monolith,0,3,0,0,Евро,1,10,walk
252,msk,135000000,150.0,30.0,75.0,3,8,53,1,monolith,0,3,0,1,Евро,1,10,walk
253,msk,22384560,45.87,15.1,13.4,1,4,12,0,monolith,0,0,0,0,Евро,1,10,walk
254,msk,78000000,96.0,19.200000000000003,48.0,3,11,53,1,monolith,0,3,0,1,Евро,1,10,walk
255,msk,40651000,68.9,13.780000000000001,34.45,1,12,17,0,monolith,0,1,1,0,Евро,1,10,walk
256,msk,147000000,165.0,33.0,82.5,5,36,44,1,monolith,0,4,0,1,Евро,1,10,walk
257,msk,11865684,38.2,6.9,22.9,2,3,30,0,monolithBrick,0,0,0,0,Евро,1,10,walk
258,msk,35098867,85.13,27.7,33.9,3,5,43,0,monolith,0,1,0,0,Евро,1,10,walk
259,msk,145000000,181.4,20.0,98.0,4,22,33,1,monolith,0,4,0,1,Евро,1,10,walk
260,msk,11238360,43.0,8.6,21.5,2,5,21,1,monolithBrick,0,0,1,0,Евро,1,10,walk
261,msk,430000000,200.0,40.0,100.0,4,3,14,0,monolithBrick,0,2,0,1,Евро,1,10,walk
263,msk,71900000,142.0,13.0,71.0,4,3,9,1,brick,0,1,0,1,Евро,1,10,walk
264,msk,33793520,65.9,13.180000000000001,32.95,3,14,42,1,monolith,0,4,0,0,Евро,1,10,walk
265,msk,86000000,69.0,13.8,34.5,2,14,17,1,brick,0,1,0,1,Евро,1,10,walk
266,msk,39821598,88.97,17.794,44.485,3,5,17,0,monolith,0,1,0,0,Евро,1,10,walk
267,msk,70000000,65.1,13.02,52.0,2,5,20,0,monolith,0,0,0,1,Евро,1,10,walk
268,msk,21278360,58.78,11.756,24.1,2,3,49,0,monolithBrick,0,0,0,0,Евро,1,10,walk
269,msk,210000000,172.0,34.4,86.0,4,8,14,1,monolith,2,2,0,1,Евро,1,10,walk
270,msk,16834963,38.8,19.0,12.2,2,5,21,0,monolith,0,1,0,0,Евро,1,10,walk
271,msk,99700000,108.0,21.6,54.0,3,9,21,1,monolithBrick,0,0,0,1,Евро,1,10,walk
272,msk,20209600,54.4,10.88,27.2,3,3,34,0,monolith,0,3,0,0,Евро,1,10,walk
273,msk,130000000,193.0,38.6,96.5,4,7,8,0,monolith,1,1,0,1,Евро,1,10,walk
274,msk,29846050,54.02,19.0,15.1,1,3,13,0,monolithBrick,0,0,0,0,Евро,1,10,walk
275,msk,112000000,212.0,42.400000000000006,106.0,4,11,24,1,monolith,2,4,0,1,Евро,1,10,walk
276,msk,183834633,101.91,20.382,50.955,1,2,14,0,monolithBrick,0,0,0,0,Евро,1,10,walk
277,msk,115000000,104.55,15.0,52.275,3,11,21,1,monolithBrick,0,0,0,1,Евро,1,10,walk
278,msk,43427264,74.72,6.2,44.6,3,4,33,0,monolith,0,3,1,0,Евро,1,10,walk
279,msk,17854009,56.2,11.240000000000002,28.1,2,2,48,0,monolithBrick,0,1,0,0,Евро,1,10,walk
280,msk,170000000,173.6,18.0,86.8,4,8,13,1,monolithBrick,0,1,0,1,Евро,1,10,walk
281,msk,44702800,98.9,21.4,53.4,3,8,21,1,monolith,0,1,0,0,Евро,1,10,walk
282,msk,107000000,115.0,20.0,64.0,3,2,21,1,monolithBrick,0,2,0,1,Евро,1,10,walk
283,msk,42564927,84.01,21.9,42.005,3,34,54,0,monolith,0,1,0,0,Евро,1,10,walk
284,msk,210000000,151.7,17.0,94.0,4,2,6,1,brick,2,2,0,1,Евро,1,10,walk
285,msk,55500800,51.2,10.240000000000002,25.6,1,4,6,0,monolithBrick,0,1,1,0,Евро,1,10,walk
286,msk,56650000,105.0,15.0,52.0,3,3,8,1,brick,1,1,0,1,Евро,1,10,walk
287,msk,33091702,75.8,15.16,37.9,3,3,22,0,monolith,0,2,0,0,Евро,1,10,walk
288,msk,115000000,115.0,11.0,82.0,4,4,5,1,brick,0,1,0,1,Евро,1,10,walk
289,msk,21961498,38.27,7.654000000000001,19.135,1,2,57,1,monolith,0,1,0,0,Евро,1,10,walk
290,msk,89465815,62.7,27.4,31.35,1,3,8,0,monolith,0,1,0,0,Евро,1,10,walk
291,msk,160000000,105.0,23.0,50.0,2,2,5,1,monolithBrick,0,1,1,1,Евро,1,10,walk
292,msk,41079700,54.7,17.2,16.6,1,2,16,0,monolith,0,1,0,0,Евро,1,10,walk
293,msk,99999000,67.4,10.0,40.0,1,2,6,1,monolithBrick,0,1,0,1,Евро,1,10,walk
294,msk,26438055,61.7,15.8,26.6,2,7,25,0,monolith,0,2,0,0,Евро,1,10,walk
295,msk,208523979,145.8,10.0,72.9,5,3,6,1,brick,1,1,0,1,Евро,1,10,walk
296,msk,36466603,103.9,26.0,35.7,3,3,20,0,monolithBrick,0,22,0,0,Евро,1,10,walk
297,msk,21455324,35.6,14.6,10.2,2,4,19,0,monolith,0,1,0,0,Евро,1,10,walk
298,msk,128480000,116.8,10.0,58.4,3,9,21,1,monolith,4,0,0,1,Евро,1,10,walk
299,msk,20065366,55.24,11.048000000000002,27.62,2,12,39,0,monolith,0,1,0,0,Евро,1,10,walk
300,msk,99500000,90.53,18.106,45.265,3,11,21,1,monolith,0,0,0,1,Евро,1,10,walk
301,msk,14881790,45.6,20.2,12.3,2,13,24,1,monolith,1,0,1,0,Евро,1,10,walk
302,msk,23826724,60.52,12.104000000000001,30.26,2,9,16,0,monolithBrick,0,0,1,0,Евро,1,10,walk
303,msk,39900000,80.0,10.0,40.0,3,8,29,1,monolith,0,5,1,1,Евро,1,10,walk
304,msk,131221490,115.6,23.12,57.8,3,11,18,0,monolith,0,1,0,0,Евро,1,10,walk
305,msk,79000000,118.4,23.5,64.7,3,14,17,1,monolith,0,3,0,1,Евро,1,10,walk
306,msk,55209558,102.8,20.560000000000002,97.8,3,9,13,0,monolith,0,0,1,0,Евро,1,10,walk
307,msk,20880000,41.2,20.0,16.2,2,10,17,0,monolithBrick,1,0,0,1,Евро,1,10,walk
308,msk,19414650,37.3,13.9,12.9,1,8,29,0,monolith,0,0,0,0,Евро,1,10,walk
309,msk,170000000,166.3,20.0,65.0,4,4,6,0,brick,0,1,0,1,Евро,1,10,walk
310,msk,39305471,80.1,5.6,58.6,3,2,17,0,monolith,0,0,0,0,Евро,1,10,walk
311,msk,72800000,94.0,10.0,59.0,3,13,22,1,monolith,0,2,0,1,Евро,0,0,NO
312,msk,27188680,69.2,13.840000000000002,34.6,2,3,50,0,monolith,0,0,0,0,Евро,1,10,walk
313,msk,390000000,200.0,70.0,72.5,4,5,7,1,monolithBrick,0,1,0,1,Евро,1,10,walk
314,msk,38833210,79.3,6.9,33.8,3,2,13,0,monolithBrick,0,0,0,0,Евро,1,10,walk
315,msk,92300000,142.0,28.400000000000002,71.0,4,5,15,1,monolith,0,1,0,1,Евро,1,10,walk
316,msk,20500000,36.72,7.344,18.36,1,24,28,1,monolith,0,1,0,0,Евро,1,10,walk
317,msk,54900000,95.5,10.0,60.0,4,11,14,0,monolithBrick,0,2,0,1,Евро,1,10,walk
318,msk,19889100,45.1,9.020000000000001,22.55,1,15,27,0,monolithBrick,0,2,0,0,Евро,1,10,walk
319,msk,66800000,78.0,8.0,61.0,3,3,6,1,monolith,0,1,1,1,Евро,1,10,walk
320,msk,34040000,85.1,17.02,42.55,3,4,25,1,panel,0,0,0,0,Евро,1,10,walk
321,msk,25990000,61.7,12.5,26.2,2,4,5,0,monolith,1,2,0,1,Евро,1,10,walk
322,msk,15177043,36.33,5.1,18.4,2,6,29,1,monolithBrick,0,0,0,0,Евро,1,10,walk
324,msk,17233154,56.51,11.302,31.1,2,2,48,0,monolith,0,1,0,0,Евро,1,10,walk
325,msk,147000000,165.0,33.0,82.5,5,36,39,1,monolith,0,4,0,1,Евро,1,10,walk
326,msk,63218218,85.3,17.06,42.65,3,4,11,0,monolithBrick,0,2,0,0,Евро,1,10,walk
327,msk,120000000,78.0,12.0,57.0,3,4,6,0,monolith,0,2,1,1,Евро,1,10,walk
328,msk,98071613,105.8,7.0,52.9,3,3,10,0,monolith,0,0,0,0,Евро,1,10,walk
329,msk,28835030,58.1,12.4,26.8,2,2,22,0,monolith,0,1,0,0,Евро,1,10,walk
330,msk,31000000,65.82,5.3,43.4,3,8,55,1,monolith,0,0,0,1,Евро,1,10,walk
331,msk,22151658,40.26,8.052,20.13,1,6,25,0,monolith,0,0,0,0,Евро,1,10,walk
332,msk,34500000,50.3,10.0,30.8,2,9,21,1,monolith,0,2,1,1,Евро,1,10,walk
333,msk,29720000,80.0,5.3,52.7,3,2,9,0,monolithBrick,0,0,0,0,Евро,1,10,walk
335,msk,20025392,55.8,11.16,27.9,2,11,29,1,monolithBrick,1,1,0,0,Евро,1,10,walk
336,msk,165000000,164.0,19.0,84.0,4,5,8,1,monolithBrick,0,1,0,1,Евро,1,10,walk
337,msk,22978560,56.1,14.7,24.5,2,2,27,0,monolith,0,1,0,0,Евро,1,10,walk
338,msk,18000000,32.1,3.0,20.0,1,4,15,0,monolith,0,2,1,1,Евро,1,10,walk
